row,cluster
5793,0
5794,2
5795,8
5796,8
5797,2
5798,2
5799,1
5800,1
5801,6
5802,2
5803,9
5804,3
5805,10
5806,11
5807,5
5808,10
5809,5
5810,1
5811,1
5812,0
5813,1
5814,9
5815,5
5816,10
5817,0
5818,8
5819,6
5820,1
5821,9
5822,9
5823,5
5824,6
5825,5
5826,6
5827,8
5828,5
5829,11
5830,4
5831,9
5832,7
5833,9
5834,1
5835,5
5836,2
5837,2
5838,1
5839,5
5840,2
5841,2
5842,5
5843,1
5844,9
5845,3
5846,3
5847,8
5848,4
5849,1
5850,9
5851,0
5852,6
5853,10
5854,9
5855,1
5856,2
5857,1
5858,0
5859,9
5860,11
5861,0
5862,10
5863,2
5864,6
5865,8
5866,3
5867,8
5868,9
5869,10
5870,10
5871,11
5872,5
5873,8
5874,0
5875,2
5876,9
5877,10
5878,2
5879,5
5880,9
5881,4
5882,2
5883,9
5884,8
5885,4
5886,4
5887,11
5888,5
5889,4
5890,1
5891,1
5892,11
5893,11
5894,5
5895,1
5896,6
5897,10
5898,0
5899,2
5900,0
5901,6
5902,1
5903,5
5904,10
5905,1
5906,0
5907,0
5908,0
5909,4
5910,2
5911,0
5912,0
5913,8
5914,10
5915,1
5916,10
5917,0
5918,4
5919,9
5920,8
5921,1
5922,4
5923,8
5924,9
5925,7
5926,10
5927,2
5928,8
5929,9
5930,5
5931,9
5932,7
5933,4
5934,7
5935,6
5936,3
5937,10
5938,10
5939,3
5940,3
5941,8
5942,2
5943,2
5944,0
5945,9
5946,5
5947,11
5948,9
5949,1
5950,0
5951,5
5952,1
5953,2
5954,5
5955,6
5956,0
5957,9
5958,2
5959,0
5960,7
5961,4
5962,0
5963,5
5964,0
5965,9
5966,9
5967,1
5968,11
5969,1
5970,5
5971,5
5972,1
5973,0
5974,6
5975,9
5976,6
5977,10
5978,6
5979,8
5980,0
5981,1
5982,2
5983,5
5984,4
5985,5
5986,8
5987,3
5988,10
5989,2
5990,10
5991,11
5992,2
5993,9
5994,5
5995,1
5996,5
5997,0
5998,4
5999,10
6000,2
6001,4
6002,8
6003,11
6004,8
6005,5
6006,2
6007,4
6008,5
6009,2
6010,9
6011,8
6012,0
6013,11
6014,5
6015,11
6016,6
6017,11
6018,10
6019,3
6020,2
6021,3
6022,6
6023,8
6024,8
6025,2
6026,2
6027,6
6028,10
6029,2
6030,9
6031,1
6032,1
6033,7
6034,9
6035,2
6036,7
6037,2
6038,6
6039,8
6040,5
6041,1
6042,0
6043,8
6044,0
6045,6
6046,7
6047,9
6048,4
6049,11
6050,11
6051,1
6052,8
6053,5
6054,7
6055,4
6056,6
6057,0
6058,0
6059,1
6060,1
6061,8
6062,11
6063,9
6064,10
6065,6
6066,5
6067,10
6068,8
6069,7
6070,10
6071,6
6072,3
6073,11
6074,4
6075,1
6076,1
6077,6
6078,6
6079,10
6080,11
6081,0
6082,11
6083,9
6084,5
6085,6
6086,3
6087,1
6088,1
6089,1
6090,3
6091,6
6092,1
6093,1
6094,10
6095,5
6096,1
6097,10
6098,11
6099,3
6100,0
6101,9
6102,10
6103,6
6104,1
6105,1
6106,6
6107,10
6108,7
6109,9
6110,2
6111,7
6112,3
6113,7
6114,0
6115,6
6116,7
6117,11
6118,5
6119,11
6120,11
6121,10
6122,4
6123,6
6124,2
6125,2
6126,0
6127,11
6128,11
6129,6
6130,2
6131,8
6132,6
6133,9
6134,2
6135,2
6136,4
6137,5
6138,2
6139,0
6140,0
6141,6
6142,2
6143,10
6144,1
6145,3
6146,5
6147,9
6148,3
6149,2
6150,2
6151,2
6152,2
6153,1
6154,5
6155,0
6156,7
6157,2
6158,2
6159,5
6160,0
6161,8
6162,7
6163,2
6164,6
6165,10
6166,4
6167,10
6168,4
6169,4
6170,8
6171,8
6172,8
6173,9
6174,7
6175,8
6176,0
6177,10
6178,0
6179,4
6180,4
6181,5
6182,7
6183,11
6184,5
6185,7
6186,0
6187,11
6188,1
6189,6
6190,2
6191,9
6192,8
6193,10
6194,2
6195,0
6196,5
6197,2
6198,10
6199,2
6200,11
6201,5
6202,4
6203,9
6204,2
6205,8
6206,0
6207,2
6208,0
6209,6
6210,9
6211,0
6212,5
6213,3
6214,5
6215,11
6216,3
6217,10
6218,10
6219,1
6220,5
6221,10
6222,5
6223,0
6224,2
6225,2
6226,7
6227,4
6228,10
6229,9
6230,0
6231,1
6232,10
6233,0
6234,8
6235,10
6236,2
6237,5
6238,9
6239,2
6240,4
6241,9
6242,3
6243,10
6244,0
6245,1
6246,5
6247,4
6248,1
6249,8
6250,2
6251,10
6252,10
6253,0
6254,4
6255,8
6256,8
6257,1
6258,3
6259,4
6260,0
6261,10
6262,1
6263,3
6264,8
6265,7
6266,10
6267,8
6268,5
6269,1
6270,9
6271,1
6272,8
6273,1
6274,9
6275,11
6276,3
6277,5
6278,6
6279,4
6280,11
6281,6
6282,5
6283,6
6284,6
6285,10
6286,7
6287,4
6288,0
6289,2
6290,11
6291,9
6292,1
6293,5
6294,4
6295,11
6296,4
6297,2
6298,1
6299,10
6300,10
6301,6
6302,2
6303,4
6304,10
6305,9
6306,11
6307,2
6308,5
6309,2
6310,9
6311,11
6312,2
6313,5
6314,0
6315,10
6316,3
6317,8
6318,2
6319,8
6320,10
6321,5
6322,5
6323,1
6324,3
6325,0
6326,6
6327,7
6328,5
6329,5
6330,1
6331,2
6332,7
6333,6
6334,6
6335,6
6336,6
6337,11
6338,9
6339,10
6340,1
6341,1
6342,2
6343,0
6344,6
6345,5
6346,11
6347,6
6348,11
6349,5
6350,1
6351,10
6352,7
6353,1
6354,1
6355,3
6356,11
6357,4
6358,10
6359,10
6360,6
6361,3
6362,6
6363,1
6364,4
6365,3
6366,5
6367,10
6368,3
6369,11
6370,8
6371,4
6372,11
6373,11
6374,2
6375,1
6376,8
6377,11
6378,5
6379,6
6380,1
6381,11
6382,11
6383,10
6384,3
6385,8
6386,8
6387,6
6388,3
6389,11
6390,2
6391,2
6392,11
6393,0
6394,4
6395,5
6396,9
6397,11
6398,0
6399,0
6400,9
6401,1
6402,2
6403,6
6404,11
6405,3
6406,6
6407,0
6408,6
6409,6
6410,9
6411,4
6412,1
6413,10
6414,2
6415,10
6416,5
6417,4
6418,5
6419,11
6420,1
6421,4
6422,10
6423,9
6424,2
6425,1
6426,5
6427,4
6428,9
6429,8
6430,5
6431,5
6432,10
6433,9
6434,10
6435,1
6436,0
6437,9
6438,5
6439,2
6440,9
6441,11
6442,8
6443,2
6444,0
6445,5
6446,9
6447,2
6448,4
6449,4
6450,1
6451,2
6452,1
6453,4
6454,5
6455,1
6456,11
6457,0
6458,5
6459,6
6460,5
6461,1
6462,5
6463,9
6464,8
6465,7
6466,0
6467,9
6468,9
6469,0
6470,3
6471,10
6472,1
6473,1
6474,9
6475,8
6476,0
6477,5
6478,8
6479,2
6480,8
6481,8
6482,9
6483,8
6484,4
6485,5
6486,8
6487,1
6488,5
6489,6
6490,11
6491,9
6492,9
6493,10
6494,3
6495,1
6496,9
6497,11
6498,1
6499,4
6500,6
6501,8
6502,2
6503,9
6504,6
6505,6
6506,8
6507,10
6508,7
6509,5
6510,10
6511,0
6512,10
6513,6
6514,2
6515,5
6516,9
6517,10
6518,8
6519,10
6520,1
6521,8
6522,8
6523,11
6524,1
6525,11
6526,0
6527,1
6528,11
6529,11
6530,5
6531,5
6532,7
6533,5
6534,8
6535,11
6536,1
6537,4
6538,4
6539,11
6540,8
6541,0
6542,7
6543,11
6544,7
6545,5
6546,9
6547,4
6548,4
6549,4
6550,6
6551,6
6552,8
6553,0
6554,3
6555,10
6556,11
6557,10
6558,11
6559,8
6560,2
6561,0
6562,10
6563,1
6564,2
6565,1
6566,6
6567,6
6568,10
6569,2
6570,6
6571,9
6572,4
6573,8
6574,8
6575,4
6576,6
6577,5
6578,0
6579,5
6580,1
6581,1
6582,0
6583,8
6584,0
6585,8
6586,2
6587,2
6588,8
6589,2
6590,11
6591,6
6592,2
6593,0
6594,0
6595,0
6596,10
6597,2
6598,11
6599,10
6600,10
6601,4
6602,2
6603,11
6604,9
6605,5
6606,9
6607,9
6608,0
6609,11
6610,11
6611,5
6612,8
6613,6
6614,11
6615,1
6616,4
6617,4
6618,0
6619,2
6620,4
6621,5
6622,6
6623,2
6624,5
6625,5
6626,8
6627,1
6628,6
6629,7
6630,5
6631,2
6632,9
6633,0
6634,8
6635,5
6636,8
6637,5
6638,7
6639,0
6640,9
6641,6
6642,8
6643,11
6644,1
6645,8
6646,9
6647,8
6648,5
6649,11
6650,10
6651,2
6652,2
6653,6
6654,11
6655,11
6656,1
6657,0
6658,0
6659,1
6660,6
6661,2
6662,3
6663,1
6664,6
6665,8
6666,1
6667,1
6668,5
6669,0
6670,0
6671,7
6672,8
6673,10
6674,2
6675,1
6676,1
6677,0
6678,0
6679,3
6680,9
6681,9
6682,4
6683,0
6684,7
6685,2
6686,9
6687,7
6688,9
6689,10
6690,2
6691,5
6692,7
6693,8
6694,6
6695,11
6696,3
6697,7
6698,0
6699,7
6700,2
6701,7
6702,11
6703,10
6704,2
6705,8
6706,2
6707,2
6708,11
6709,2
6710,4
6711,0
6712,11
6713,5
6714,5
6715,5
6716,8
6717,8
6718,9
6719,5
6720,5
6721,8
6722,3
6723,1
6724,11
6725,2
6726,4
6727,9
6728,0
6729,9
6730,8
6731,11
6732,8
6733,3
6734,11
6735,6
6736,10
6737,0
6738,1
6739,8
6740,1
6741,10
6742,0
6743,4
6744,9
6745,7
6746,7
6747,6
6748,1
6749,10
6750,2
6751,8
6752,4
6753,7
6754,8
6755,1
6756,8
6757,10
6758,1
6759,9
6760,10
6761,2
6762,9
6763,6
6764,1
6765,6
6766,11
6767,4
6768,8
6769,1
6770,5
6771,4
6772,2
6773,1
6774,3
6775,11
6776,8
6777,0
6778,3
6779,5
6780,8
6781,7
6782,10
6783,8
6784,0
6785,7
6786,1
6787,0
6788,2
6789,4
6790,7
6791,5
6792,5
6793,0
6794,9
6795,0
6796,11
6797,11
6798,11
6799,0
6800,8
6801,5
6802,6
6803,11
6804,4
6805,0
6806,0
6807,9
6808,2
6809,9
6810,1
6811,5
6812,9
6813,5
6814,11
6815,6
6816,1
6817,8
6818,11
6819,2
6820,1
6821,9
6822,6
6823,0
6824,10
6825,1
6826,5
6827,2
6828,2
6829,6
6830,5
6831,1
6832,9
6833,8
6834,0
6835,5
6836,10
6837,10
6838,8
6839,2
6840,2
6841,10
6842,11
6843,8
6844,7
6845,8
6846,5
6847,10
6848,8
6849,10
6850,1
6851,5
6852,11
6853,6
6854,9
6855,5
6856,1
6857,4
6858,6
6859,6
6860,10
6861,10
6862,0
6863,0
6864,6
6865,6
6866,4
6867,0
6868,4
6869,2
6870,9
6871,10
6872,5
6873,10
6874,9
6875,8
6876,2
6877,5
6878,10
6879,0
6880,2
6881,1
6882,1
6883,6
6884,9
6885,5
6886,2
6887,5
6888,8
6889,10
6890,11
6891,3
6892,11
6893,5
6894,10
6895,1
6896,8
6897,5
6898,3
6899,11
6900,5
6901,4
6902,10
6903,5
6904,3
6905,4
6906,9
6907,9
6908,7
6909,5
6910,0
6911,1
6912,0
6913,2
6914,5
6915,2
6916,8
6917,11
6918,5
6919,5
6920,1
6921,2
6922,7
6923,0
6924,11
6925,10
6926,5
6927,0
6928,10
6929,5
6930,1
6931,9
6932,3
6933,10
6934,0
6935,1
6936,0
6937,2
6938,11
6939,10
6940,10
6941,11
6942,1
6943,5
6944,5
6945,1
6946,6
6947,10
6948,1
6949,5
6950,9
6951,5
6952,9
6953,9
6954,0
6955,0
6956,1
6957,9
6958,2
6959,0
6960,9
6961,8
6962,11
6963,0
6964,10
6965,6
6966,9
6967,11
6968,5
6969,4
6970,1
6971,2
6972,0
6973,4
6974,5
6975,5
6976,11
6977,5
6978,11
6979,5
6980,1
6981,0
6982,0
6983,6
6984,6
6985,11
6986,6
6987,1
6988,9
6989,0
6990,11
6991,3
6992,8
6993,5
6994,8
6995,4
6996,0
6997,2
6998,2
6999,7
7000,10
7001,9
7002,9
7003,2
7004,1
7005,5
7006,9
7007,1
7008,2
7009,1
7010,8
7011,5
7012,6
7013,4
7014,2
7015,8
7016,1
7017,4
7018,10
7019,9
7020,11
7021,1
7022,0
7023,4
7024,9
7025,0
7026,9
7027,5
7028,4
7029,3
7030,1
7031,11
7032,9
7033,10
7034,0
7035,0
7036,10
7037,5
7038,9
7039,5
7040,1
7041,4
7042,5
7043,7
7044,4
7045,6
7046,0
7047,9
7048,2
7049,10
7050,1
7051,9
7052,1
7053,9
7054,0
7055,1
7056,1
7057,10
7058,8
7059,2
7060,9
7061,0
7062,10
7063,0
7064,6
7065,6
7066,8
7067,3
7068,9
7069,5
7070,2
7071,0
7072,8
7073,2
7074,3
7075,6
7076,0
7077,8
7078,8
7079,2
7080,4
7081,8
7082,2
7083,5
7084,5
7085,6
7086,2
7087,7
7088,11
7089,8
7090,5
7091,3
7092,11
7093,0
7094,0
7095,11
7096,6
7097,10
7098,0
7099,7
7100,11
7101,10
7102,2
7103,11
7104,4
7105,1
7106,6
7107,10
7108,9
7109,6
7110,0
7111,8
7112,4
7113,2
7114,2
7115,10
7116,10
7117,2
7118,9
7119,9
7120,2
7121,6
7122,0
7123,0
7124,11
7125,5
7126,9
7127,6
7128,4
7129,3
7130,11
7131,11
7132,11
7133,8
7134,10
7135,5
7136,4
7137,11
7138,9
7139,0
7140,2
7141,10
7142,0
7143,5
7144,0
7145,10
7146,0
7147,0
7148,6
7149,5
7150,0
7151,6
7152,5
7153,2
7154,10
7155,2
7156,11
7157,6
7158,4
7159,10
7160,7
7161,1
7162,1
7163,5
7164,6
7165,2
7166,0
7167,10
7168,0
7169,10
7170,9
7171,11
7172,3
7173,2
7174,8
7175,7
7176,5
7177,9
7178,11
7179,6
7180,7
7181,11
7182,10
7183,10
7184,1
7185,8
7186,7
7187,0
7188,5
7189,7
7190,4
7191,5
7192,4
7193,9
7194,8
7195,11
7196,5
7197,11
7198,5
7199,8
7200,1
7201,9
7202,7
7203,10
7204,10
7205,0
7206,4
7207,10
7208,10
7209,3
7210,8
7211,0
7212,5
7213,2
7214,6
7215,2
7216,2
7217,7
7218,8
7219,9
7220,4
7221,8
7222,0
7223,6
7224,8
7225,3
7226,8
7227,5
7228,9
7229,5
7230,4
7231,6
7232,1
7233,2
7234,10
7235,10
7236,4
7237,10
7238,11
7239,6
7240,2
7241,4
7242,11
7243,5
7244,11
7245,6
7246,1
7247,10
7248,5
7249,6
7250,11
7251,2
7252,5
7253,10
7254,8
7255,6
7256,9
7257,8
7258,1
7259,0
7260,4
7261,10
7262,10
7263,3
7264,6
7265,3
7266,2
7267,4
7268,10
7269,2
7270,9
7271,5
7272,0
7273,10
7274,5
7275,1
7276,2
7277,5
7278,5
7279,11
7280,5
7281,6
7282,6
7283,6
7284,0
7285,3
7286,8
7287,5
7288,2
7289,10
7290,11
7291,5
7292,7
7293,4
7294,11
7295,5
7296,7
7297,5
7298,9
7299,8
7300,2
7301,8
7302,6
7303,4
7304,11
7305,2
7306,5
7307,2
7308,4
7309,6
7310,1
7311,8
7312,0
7313,5
7314,8
7315,4
7316,5
7317,10
7318,5
7319,9
7320,5
7321,0
7322,2
7323,1
7324,6
7325,0
7326,6
7327,6
7328,1
7329,5
7330,10
7331,10
7332,1
7333,11
7334,5
7335,0
7336,9
7337,10
7338,8
7339,10
7340,1
7341,10
7342,11
7343,9
7344,6
7345,9
7346,0
7347,5
7348,2
7349,2
7350,4
7351,10
7352,9
7353,11
7354,2
7355,4
7356,1
7357,1
7358,6
7359,10
7360,9
7361,1
7362,8
7363,2
7364,5
7365,8
7366,10
7367,3
7368,9
7369,10
7370,1
7371,4
7372,5
7373,2
7374,0
7375,5
7376,0
7377,11
7378,8
7379,2
7380,0
7381,6
7382,5
7383,9
7384,11
7385,1
7386,1
7387,8
7388,8
7389,3
7390,5
7391,0
7392,8
7393,5
7394,2
7395,2
7396,9
7397,9
7398,0
7399,8
7400,5
7401,9
7402,2
7403,2
7404,7
7405,6
7406,4
7407,7
7408,6
7409,10
7410,2
7411,5
7412,11
7413,10
7414,11
7415,10
7416,5
7417,5
7418,10
7419,5
7420,10
7421,0
7422,3
7423,5
7424,3
7425,7
7426,2
7427,8
7428,6
7429,8
7430,11
7431,10
7432,1
7433,7
7434,0
7435,10
7436,4
7437,0
7438,5
7439,2
7440,6
7441,5
7442,4
7443,5
7444,9
7445,1
7446,8
7447,9
7448,1
7449,4
7450,1
7451,10
7452,11
7453,1
7454,4
7455,8
7456,6
7457,9
7458,10
7459,9
7460,5
7461,4
7462,4
7463,5
7464,11
7465,3
7466,11
7467,1
7468,4
7469,6
7470,11
7471,2
7472,5
7473,1
7474,2
7475,10
7476,1
7477,6
7478,1
7479,9
7480,11
7481,8
7482,11
7483,1
7484,11
7485,2
7486,10
7487,7
7488,0
7489,0
7490,1
7491,1
7492,7
7493,5
7494,10
7495,8
7496,9
7497,9
7498,0
7499,1
7500,7
7501,4
7502,0
7503,0
7504,4
7505,5
7506,6
7507,5
7508,6
7509,1
7510,4
7511,6
7512,0
7513,5
7514,7
7515,5
7516,4
7517,9
7518,4
7519,7
7520,8
7521,11
7522,11
7523,5
7524,1
7525,2
7526,4
7527,4
7528,2
7529,0
7530,0
7531,11
7532,10
7533,3
7534,2
7535,5
7536,5
7537,10
7538,9
7539,1
7540,0
7541,3
7542,5
7543,2
7544,11
7545,8
7546,9
7547,10
7548,1
7549,9
7550,11
7551,1
7552,9
7553,5
7554,11
7555,10
7556,5
7557,0
7558,5
7559,2
7560,5
7561,0
7562,10
7563,5
7564,5
7565,11
7566,6
7567,10
7568,9
7569,5
7570,1
7571,9
7572,4
7573,7
7574,11
7575,1
7576,11
7577,11
7578,0
7579,5
7580,8
7581,5
7582,6
7583,1
7584,5
7585,6
7586,10
7587,11
7588,0
7589,10
7590,11
7591,11
7592,5
7593,9
7594,8
7595,1
7596,5
7597,7
7598,1
7599,11
7600,9
7601,9
7602,5
7603,5
7604,4
7605,11
7606,9
7607,9
7608,2
7609,8
7610,10
7611,0
7612,5
7613,10
7614,1
7615,10
7616,1
7617,3
7618,8
7619,2
7620,2
7621,6
7622,10
7623,7
7624,11
7625,2
7626,0
7627,5
7628,6
7629,8
7630,6
7631,10
7632,1
7633,9
7634,4
7635,10
7636,9
7637,2
7638,9
7639,5
7640,6
7641,7
7642,10
7643,8
7644,8
7645,2
7646,5
7647,5
7648,10
7649,5
7650,8
7651,5
7652,6
7653,4
7654,6
7655,8
7656,2
7657,0
7658,5
7659,2
7660,5
7661,2
7662,1
7663,5
7664,9
7665,4
7666,6
7667,1
7668,4
7669,0
7670,6
7671,10
7672,2
7673,7
7674,8
7675,5
7676,5
7677,0
7678,0
7679,8
7680,10
7681,8
7682,8
7683,5
7684,9
7685,1
7686,9
7687,0
7688,0
7689,2
7690,8
7691,0
7692,5
7693,1
7694,5
7695,3
7696,10
7697,4
7698,1
7699,11
7700,1
7701,8
7702,9
7703,8
7704,10
7705,2
7706,9
7707,3
7708,10
7709,1
7710,5
7711,9
7712,1
7713,1
7714,1
7715,5
7716,5
7717,6
7718,1
7719,9
7720,2
7721,9
7722,6
7723,10
7724,11
7725,8
7726,8
7727,11
7728,8
7729,6
7730,5
7731,2
7732,4
7733,0
7734,9
7735,10
7736,11
7737,10
7738,5
7739,1
7740,1
7741,11
7742,10
7743,0
7744,5
7745,10
7746,2
7747,9
7748,10
7749,1
7750,3
7751,10
7752,9
7753,1
7754,11
7755,9
7756,9
7757,10
7758,6
7759,5
7760,8
7761,10
7762,6
7763,1
7764,3
7765,0
7766,2
7767,8
7768,1
7769,10
7770,1
7771,4
7772,8
7773,6
7774,9
7775,1
7776,11
7777,1
7778,5
7779,1
7780,9
7781,5
7782,8
7783,0
7784,10
7785,2
7786,0
7787,0
7788,1
7789,1
7790,7
7791,5
7792,0
7793,2
7794,4
7795,5
7796,8
7797,1
7798,6
7799,2
7800,5
7801,6
7802,10
7803,9
7804,4
7805,5
7806,9
7807,3
7808,2
7809,10
7810,9
7811,4
7812,3
7813,1
7814,11
7815,5
7816,9
7817,8
7818,0
7819,4
7820,3
7821,10
7822,5
7823,2
7824,5
7825,1
7826,10
7827,8
7828,2
7829,0
7830,9
7831,1
7832,0
7833,0
7834,2
7835,0
7836,10
7837,10
7838,9
7839,10
7840,5
7841,1
7842,5
7843,8
7844,8
7845,9
7846,8
7847,2
7848,10
7849,5
7850,5
7851,6
7852,5
7853,0
7854,1
7855,8
7856,9
7857,5
7858,11
7859,9
7860,0
7861,4
7862,11
7863,8
7864,0
7865,6
7866,7
7867,10
7868,1
7869,5
7870,10
7871,9
7872,2
7873,1
7874,8
7875,1
7876,8
7877,2
7878,8
7879,1
7880,4
7881,5
7882,6
7883,9
7884,10
7885,5
7886,5
7887,1
7888,4
7889,0
7890,5
7891,10
7892,6
7893,10
7894,10
7895,0
7896,5
7897,2
7898,9
7899,0
7900,10
7901,5
7902,4
7903,0
7904,2
7905,2
7906,10
7907,11
7908,4
7909,9
7910,9
7911,3
7912,11
7913,9
7914,2
7915,11
7916,1
7917,2
7918,4
7919,1
7920,1
7921,9
7922,11
7923,2
7924,9
7925,5
7926,6
7927,10
7928,10
7929,0
7930,8
7931,8
7932,11
7933,5
7934,9
7935,0
7936,2
7937,4
7938,9
7939,11
7940,5
7941,8
7942,9
7943,11
7944,9
7945,8
7946,11
7947,4
7948,6
7949,7
7950,4
7951,10
7952,5
7953,10
7954,5
7955,6
7956,9
7957,1
7958,8
7959,4
7960,11
7961,8
7962,1
7963,2
7964,1
7965,5
7966,5
7967,11
7968,0
7969,5
7970,2
7971,5
7972,1
7973,4
7974,0
7975,10
7976,8
7977,0
7978,2
7979,9
7980,5
7981,0
7982,8
7983,1
7984,3
7985,10
7986,10
7987,0
7988,6
7989,1
7990,10
7991,2
7992,5
7993,1
7994,2
7995,8
7996,8
7997,0
7998,10
7999,10
8000,0
8001,11
8002,10
8003,1
8004,9
8005,7
8006,2
8007,2
8008,11
8009,4
8010,4
8011,3
8012,0
8013,10
8014,10
8015,8
8016,11
8017,6
8018,1
8019,10
8020,10
8021,9
8022,5
8023,1
8024,0
8025,8
8026,8
8027,0
8028,1
8029,2
8030,11
8031,4
8032,0
8033,1
8034,11
8035,4
8036,2
8037,4
8038,2
8039,10
8040,5
8041,2
8042,0
8043,7
8044,10
8045,9
8046,9
8047,4
8048,10
8049,5
8050,5
8051,5
8052,5
8053,1
8054,1
8055,11
8056,10
8057,9
8058,8
8059,5
8060,10
8061,8
8062,1
8063,2
8064,11
8065,10
8066,10
8067,10
8068,0
8069,0
8070,8
8071,8
8072,1
8073,5
8074,10
8075,0
8076,10
8077,7
8078,2
8079,0
8080,0
8081,5
8082,8
8083,5
8084,7
8085,6
8086,11
8087,6
8088,4
8089,5
8090,7
8091,0
8092,7
8093,2
8094,6
8095,0
8096,11
8097,0
8098,8
8099,0
8100,2
8101,0
8102,6
8103,10
8104,5
8105,4
8106,2
8107,10
8108,1
8109,10
8110,0
8111,0
8112,9
8113,4
8114,1
8115,2
8116,10
8117,5
8118,5
8119,1
8120,4
8121,1
8122,2
8123,2
8124,7
8125,4
8126,0
8127,3
8128,10
8129,8
8130,11
8131,11
8132,4
8133,2
8134,4
8135,2
8136,5
8137,1
8138,4
8139,9
8140,2
8141,0
8142,2
8143,11
8144,4
8145,3
8146,0
8147,10
8148,11
8149,8
8150,0
8151,1
8152,4
8153,6
8154,4
8155,9
8156,9
8157,4
8158,1
8159,2
8160,2
8161,0
8162,2
8163,10
8164,7
8165,7
8166,0
8167,5
8168,0
8169,10
8170,8
8171,9
8172,11
8173,5
8174,3
8175,10
8176,9
8177,1
8178,8
8179,1
8180,9
8181,1
8182,11
8183,11
8184,4
8185,9
8186,1
8187,5
8188,9
8189,5
8190,1
8191,11
8192,11
8193,10
8194,11
8195,9
8196,9
8197,5
8198,2
8199,6
8200,5
8201,3
8202,1
8203,2
8204,4
8205,0
8206,7
8207,1
8208,5
8209,6
8210,9
8211,8
8212,6
8213,5
8214,5
8215,8
8216,11
8217,10
8218,4
8219,1
8220,7
8221,0
8222,9
8223,2
8224,3
8225,11
8226,8
8227,11
8228,6
8229,1
8230,11
8231,5
8232,3
8233,5
8234,2
8235,10
8236,10
8237,5
8238,3
8239,11
8240,3
8241,2
8242,11
8243,2
8244,5
8245,6
8246,9
8247,3
8248,3
8249,8
8250,5
8251,10
8252,0
8253,3
8254,2
8255,10
8256,11
8257,6
8258,6
8259,5
8260,11
8261,9
8262,11
8263,10
8264,10
8265,11
8266,11
8267,11
8268,1
8269,0
8270,8
8271,10
8272,5
8273,5
8274,10
8275,10
8276,0
8277,9
8278,3
8279,6
8280,6
8281,11
8282,0
8283,10
8284,4
8285,2
8286,5
8287,11
8288,7
8289,5
8290,8
8291,6
8292,5
8293,10
8294,9
8295,6
8296,6
8297,7
8298,2
8299,4
8300,6
8301,5
8302,5
8303,1
8304,4
8305,9
8306,11
8307,2
8308,10
8309,10
8310,6
8311,10
8312,2
8313,8
8314,6
8315,5
8316,5
8317,4
8318,8
8319,11
8320,11
8321,6
8322,10
8323,2
8324,6
8325,1
8326,0
8327,1
8328,1
8329,6
8330,3
8331,1
8332,8
8333,10
8334,9
8335,9
8336,8
8337,11
8338,6
8339,1
8340,9
8341,0
8342,10
8343,2
8344,10
8345,7
8346,8
8347,0
8348,11
8349,0
8350,4
8351,7
8352,2
8353,1
8354,1
8355,2
8356,0
8357,11
8358,10
8359,10
8360,5
8361,2
8362,5
8363,8
8364,10
8365,5
8366,0
8367,10
8368,0
8369,0
8370,10
8371,11
8372,6
8373,10
8374,9
8375,5
8376,2
8377,11
8378,9
8379,10
8380,2
8381,3
8382,5
8383,5
8384,7
8385,4
8386,7
8387,10
8388,11
8389,9
8390,9
8391,9
8392,1
8393,10
8394,5
8395,10
8396,0
8397,2
8398,8
8399,4
8400,1
8401,9
8402,0
8403,6
8404,9
8405,4
8406,10
8407,0
8408,5
8409,10
8410,10
8411,6
8412,10
8413,5
8414,5
8415,8
8416,5
8417,8
8418,11
8419,6
8420,11
8421,4
8422,3
8423,6
8424,9
8425,11
8426,9
8427,1
8428,7
8429,4
8430,3
8431,10
8432,5
8433,6
8434,1
8435,6
8436,5
8437,10
8438,10
8439,0
8440,2
8441,0
8442,8
8443,10
8444,10
8445,6
8446,10
8447,8
8448,5
8449,5
8450,2
8451,11
8452,1
8453,10
8454,10
8455,5
8456,9
8457,9
8458,2
8459,7
8460,10
8461,9
8462,10
8463,4
8464,2
8465,4
8466,10
8467,5
8468,8
8469,3
8470,9
8471,6
8472,3
8473,2
8474,3
8475,6
8476,0
8477,9
8478,2
8479,7
8480,8
8481,2
8482,8
8483,1
8484,5
8485,7
8486,6
8487,0
8488,2
8489,7
8490,10
8491,10
8492,9
8493,7
8494,9
8495,8
8496,5
8497,8
8498,1
8499,6
8500,11
8501,8
8502,1
8503,11
8504,2
8505,2
8506,5
8507,5
8508,9
8509,11
8510,10
8511,2
8512,9
8513,0
8514,2
8515,10
8516,0
8517,9
8518,3
8519,1
8520,4
8521,8
8522,9
8523,11
8524,4
8525,3
8526,10
8527,2
8528,4
8529,0
8530,10
8531,8
8532,9
8533,1
8534,4
8535,11
8536,3
8537,5
8538,1
8539,1
8540,4
8541,5
8542,8
8543,10
8544,1
8545,11
8546,6
8547,7
8548,0
8549,5
8550,11
8551,2
8552,2
8553,8
8554,5
8555,9
8556,8
8557,9
8558,10
8559,2
8560,11
8561,4
8562,1
8563,10
8564,1
8565,4
8566,2
8567,11
8568,9
8569,9
8570,4
8571,2
8572,11
8573,0
8574,7
8575,9
8576,6
8577,2
8578,7
8579,9
8580,3
8581,8
8582,5
8583,9
8584,5
8585,7
8586,0
8587,8
8588,8
8589,2
8590,2
